,checking_status_A11,checking_status_A12,checking_status_A13,checking_status_A14,credit_history_A30,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,purpose_A40,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,savings_status_A61,savings_status_A62,savings_status_A63,savings_status_A64,savings_status_A65,employment_A71,employment_A72,employment_A73,employment_A74,employment_A75,personal_status_A91,personal_status_A92,personal_status_A93,personal_status_A94,other_parties_A101,other_parties_A102,other_parties_A103,property_magnitude_A121,property_magnitude_A122,property_magnitude_A123,property_magnitude_A124,other_payment_plans_A141,other_payment_plans_A142,other_payment_plans_A143,housing_A151,housing_A152,housing_A153,job_A171,job_A172,job_A173,job_A174,own_telephone_A191,own_telephone_A192,foreign_worker_A201,foreign_worker_A202,duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,prediction,pd_bad
875,-0.01783945218187,0.03246245698152052,0.0002043711561418604,0.06050402278377987,-0.0006015826614748221,-9.034778457134963e-05,-0.007185644385335763,0.0001805080785197788,-0.03895853212210568,0.028238308741738365,0.0030902384773798986,0.0,-0.0008089652721719176,0.01013993320309055,0.0,-0.00012929049087688328,-0.00038861313962115676,0.0,-0.0003266495276693604,-0.02578096922518853,-0.0004614406693872297,0.0004272183466673596,-0.0019330849669040617,0.004218304372543571,0.00015236534658470192,-0.002859430754033383,0.0019343850855148047,0.004166326897893669,0.004972986028715241,-0.00021857997053302823,0.018755098849251226,0.006997638893208205,0.00017323221632977947,0.00011595562973525375,-0.00012604156101588159,0.0004391773336101323,0.011415502309400836,-0.0010858023108085036,-0.0021440045619056038,-0.005942204656184913,-0.0020124758900055893,-0.0004311843076720834,-0.005643908110250777,-0.004359528444838361,-0.008996275998179044,-0.0013713311483297729,6.7137909354642035e-06,0.00044828699399658946,-0.0036901057677869178,0.00032298844485012523,0.0023002828466997015,0.0030639131978387013,4.623369954060763e-05,6.328749936074018e-05,-0.01705542315511593,-0.004216206902001431,0.002302361059955729,-0.007378659004243673,-0.011459760497709795,-0.006114707796350558,0.0006062683942764124,0,0.3694603293858079
348,-0.018064016755215562,-0.010593361245046253,2.2675755244563332e-05,-0.061754156872425484,-0.0010056438934407197,-0.00015242981899064035,-0.001868000809708974,0.002683766756363184,0.017972113980831636,-0.006093668531048024,0.002832212335852091,0.0,-0.00021790599061205284,0.00734892829115779,0.0,-7.59113661479205e-05,-0.00038311872165650127,0.0,0.00574013552033648,-0.026065945788991483,0.004022543050996319,0.00023955014738021417,8.43224092386663e-05,0.0025175562497497593,0.0001070775459811557,-0.004031932011803292,-0.00048504292973120753,0.004027461901250718,0.004531199487664708,-8.477812632918358e-05,-0.00892044336113031,-0.0048489770493233665,0.00010072198696434498,2.918021535151638e-05,-8.822769043035805e-05,0.0002945927008113358,-0.013933516827846689,-0.0005908062474918552,-0.0013039767839291016,-0.005974150336624007,-0.0028506733559333954,-0.00038852666344610045,-0.006958877266770287,-0.003147911829291843,-0.0057089322713909495,-0.0009679901774870814,-7.335015106946229e-07,-0.00269122017587506,0.004781568173111737,3.9717773615848275e-05,0.0020177343451541676,0.0015142287880780714,3.982501562859397e-05,4.947747453115881e-05,-0.024288945624648478,-0.004122174248150259,-0.002857249108437827,0.003355533670883233,-0.0013355853362554625,-0.0036111835298743246,0.001555563931215147,0,0.19176384041899486
152,-0.02212185635769856,-0.009430093756982387,-0.008698765299595835,0.06834447059332888,-0.0006938849235302769,-8.248100464697928e-05,0.004964827763478752,0.00012153153969848063,0.01914649776173974,-0.008259013567476358,0.003764652802492492,0.0,-0.00047400265548276367,-0.02724949098842444,0.0,-9.352882043458521e-05,-0.00042331016265961807,0.0,-0.0005410118414147291,0.02147040829348498,-0.00030530082629411483,0.0005982413163110323,0.00011605199990299297,0.004936840188920541,0.0003406434301723493,-0.003966130480912398,-0.0013987242979783333,0.003137242347875144,0.0070012283971937,-0.0002764653605117928,-0.007980275331756275,-0.0008164231533851307,0.00040016269551415465,0.0002380682581861038,-0.00017566399212228133,0.00047697267698822545,0.00913940482484577,0.0007422773342659638,-0.00023782501029927515,-0.006015841983062273,-0.0018538080439611804,-0.00021335988363716752,-0.0056849730565591014,-0.0032412715308601037,-0.005370601665599679,-0.00028123304196924436,-3.9785576518625024e-06,0.00041537631144819895,-0.0014897743392066332,0.0005319225387938786,-0.0003120602387843974,0.0021347310584133084,4.324444322264753e-05,3.3614895364735276e-05,0.040126668005250395,0.008510395492739917,0.0015968725627408275,0.003060139212693684,0.011502744557374172,0.002722584386847302,0.0023851781218309043,0,0.45163400711092755
65,-0.02084385772464884,-0.01091777415422257,0.0001232432327560673,-0.06367522982271112,-0.0007860012187302346,-0.00011794207224738784,0.0057340752821983185,-0.00012493160567828455,0.016959864391219527,-0.008414779936665583,0.002348764287198719,0.0,-0.0011217892274362385,0.007230305091093214,0.0,0.004929345475975424,-0.00036952244627173057,0.0,-0.0006071281648473814,-0.030963956971227162,-0.00016869337501702831,0.00029047119525785095,8.702869447006378e-05,-0.018063639036699896,0.00015478773930226452,-0.0026790211085244665,-0.0018078590699587948,0.003980003335655056,-0.010932184825819605,-0.00018561702949227766,-0.006420543747553893,-0.0008965005897380252,0.00020488884874794166,-3.566174156730995e-05,-0.00016171960160136223,0.000259843032254139,0.00965264731921252,0.0009505672377599694,0.0004386323567086947,-0.0043836771336282256,-0.0030403399353963324,-0.0003308076754547074,-0.006637364687667287,-0.0037338536764582385,-0.005901259328602464,-0.0008578037339975708,-9.024082828545943e-06,0.00039771636065779605,-0.002042874297594608,2.740205825830344e-05,-0.006292121415553993,-0.0048895035727900904,5.06000715540722e-05,2.617338963318616e-05,0.011320062738677734,0.0022427179834721756,0.0011587806791430921,-0.004942261410160426,-0.008253831885249384,-0.0012789147350667919,-0.007661583604531188,0,0.18034051337858745
122,-0.01856017843916561,-0.011796425314551016,0.00010797442469993256,-0.07191220383243944,-0.00102080094977282,-0.00016460300626931713,0.001207598686687561,-7.151081568736117e-05,0.017045887323274656,-0.009481028845129913,0.0029932120989178655,0.0,0.001612172926979838,0.010628749665074792,0.0,-7.16657575685531e-05,-0.00028843271276855374,0.0,-0.0004736169408715796,0.016338990385434043,-0.0005864288585144095,0.00021918774255027528,0.00010383922672190238,0.0029053624630341803,0.00028346275590593,-0.003931679546876694,-0.0009090759074024391,0.004842058376889327,0.004674979316914687,-0.00017484908006736076,-0.008157001208855945,-0.002997916889398766,0.000802235720839235,6.642397325776982e-05,-8.370411756914109e-05,0.0003680227117729373,-0.014282224448306806,-8.691450819242163e-05,-0.0018815744774656196,-0.004773157281724707,-0.0026932145568571287,-0.0002610255188483279,-0.008450761490839795,0.014162402799338452,0.0173062519593077,-0.00022146487415739102,-2.266628434881568e-05,-0.0018215346457509441,0.00021798498635234865,0.0003160585678415373,0.001746337491858867,0.002412164696056607,3.6699762495118195e-05,4.947747453115881e-05,-0.015535036302062509,-0.006215324798986331,0.0005772399588386179,0.0038864776289574366,0.009055103267364757,0.002626184056771308,0.0018615660311479586,0,0.28285025112104384
356,-0.016986162489392883,-0.010003788815847656,-5.418907676357776e-06,-0.05863247625770327,-0.0008529986604116857,-9.998719848226756e-05,-0.0018755559839974012,-0.00013659332871611695,-0.027170546097850093,-0.006930798148559915,0.0018172436495660805,0.0,-0.0008572693993301073,-0.016005256344315058,0.0,-0.00011703942902386189,-0.00034192445418739225,0.0,-0.000610856171551859,-0.022061747281968566,-0.0005858806737523991,0.00022985880634223576,9.627955994801596e-05,-0.01675638162141695,0.00010489636624697596,-0.0031735437833776813,-0.0012759157880645943,0.0023343792759624193,-0.010647242377071962,-0.0002788820104615297,-0.0059732484919368285,-0.002174346100155162,0.00013923613857514284,0.0014759548490837916,0.0043172062755911615,0.00023738894873531535,-0.009775629886307797,-4.148661853832891e-05,0.0012012549477913126,-0.004984081455058913,-0.0030776501743821428,-0.0004180420021293685,-0.006770481136372837,-0.003033410741827538,-0.0049894619275255535,-0.001169660010818916,-5.879808450117707e-06,0.00011484372074846761,-0.0027427337453082147,3.4914475108962506e-05,-0.0038103132984633704,-0.0023794104390617576,4.086555796675384e-05,1.792714378098026e-05,-0.008449667710892754,-0.005630093232575746,-0.0012471022178397106,-0.005612873051040879,-0.008409338019646384,0.0022078342559143493,0.0009899268151275465,0,0.09058100409503302
77,-0.019305907223861142,0.027537703221678384,0.00016894435942958806,0.05972559211750195,-0.000941270330658881,-0.00010500001488253474,-0.0016139401534564968,-0.00011210525157366647,0.019582953096860364,-0.010163071062725066,0.003003670554899145,0.0,-0.0012985585773276397,-0.02634091760844967,0.0,-0.00013386504258960485,-0.0005054951684724074,0.0,-0.00040936315646831643,0.020470564851325434,-0.0003461849770974368,0.00041625764168202296,0.0001255303054858814,0.004759037872327098,0.0002352012290066341,-0.0033186946563000673,-0.00023343653350821114,-0.014382840380721972,0.004402524424099283,-0.00036417536743101666,-0.0068484298872590445,-0.00199850298894944,0.00021360437385737897,0.00011227965645957738,-0.00014192650007316843,0.0005151518707862124,0.012874033474972749,-0.0018381725980543707,0.00042150528196543746,-0.007054247366941126,-0.001626781870945706,-0.0003140027950576041,-0.005585198422468238,-0.003347747120897111,-0.00617426918772253,-0.00036321668969321766,1.1250491807004437e-05,0.001417040512442327,-0.0018598836909950477,-8.936401087339618e-05,0.0011226373414683622,0.0023695141307007363,8.712149399798364e-05,3.872359055094421e-05,-0.019911950848054402,0.008221958868034562,-0.0024152544635308005,-0.007364391368901125,-0.01015283815066141,0.003657939452477876,0.0013556982136469743,0,0.3675075997189662
779,-0.022881308574924333,0.030731869655464834,0.00032558917853748426,0.06202770594652975,-0.000604767007753253,-8.305271156132221e-05,0.005385802231958223,0.00018937953951535746,0.019918345409823814,-0.007884935966294505,0.003585006726643769,0.0,-0.0005399489157207427,0.01147898734170667,0.0,0.005554491886869073,-0.0005048358792555519,0.0,-0.0004300746692388202,0.02401398385848097,-0.00037017686692706773,0.00047439981310162696,0.00013763957224000479,0.005768167350934164,0.0007664326229132711,-0.00256344471439661,-1.6347560413123576e-05,0.006144450430838333,0.008492244325088905,-0.00042497873910178895,0.017141203284863876,0.0036296919683081797,0.00044961720137507653,0.00027085185196483506,-0.00017942562786629423,0.0006110061900108121,0.014596918531842674,0.00018243752590933583,-0.00042630677851775546,-0.005398319938649365,-0.0014220408986875554,-0.00010779789168736897,-0.005876789927824575,-0.0026737643106025644,-0.007377274965183461,-0.0006099593979161,-1.6853924898896365e-06,0.0005058034307967318,-0.003523558199412946,0.00020179656878099194,-0.0030055742192780597,-0.008980352469807258,8.12675407360075e-05,3.020909789483994e-05,0.0031046868844077837,-0.0030108669001310774,-0.0017027830069400807,-0.007694366658824947,-0.014000574955061892,0.003939577573282805,0.0019133113758289255,0,0.4806797259867863
654,-0.019375616318793618,-0.012744757001237304,9.816759751629433e-05,-0.07181476469380868,-0.0007767457044974435,-0.00010545697179622948,-0.005197912094263302,-0.0003456611855654046,-0.033442545704328946,-0.007241673828393687,-0.03230863377564674,0.0,-0.0005433064755743544,0.007858577127462922,0.0,-0.00010635349783115089,-0.00045095984562067317,0.0,-0.0005481257129758887,0.019031004023345302,-0.00035561722430429657,0.0002683283744408982,8.174174849045812e-05,0.002590446618996793,0.00022242006431042683,-0.0041633225017722,0.0006967866581544513,-0.013750904047856238,0.004314517283419263,-0.00036403288031578996,-0.00605256756349263,-0.0013914308875882853,0.00023559202996693786,-2.9315194333321414e-05,-0.00014472886687144637,0.00027145103274961,0.005491093795599227,0.00018523595477745402,-0.0028047231287564502,-0.0057765476032727745,-0.003712652382600936,-0.000464945097155578,-0.00831758047635958,-0.0026326685979802277,-0.007903475792318204,-0.0011461288661303115,-1.4982394059188664e-05,0.000337418133221945,-0.0004368957755559677,0.0001995362289744662,-0.0026986844167549862,-0.004519592242268118,4.319602274335921e-05,1.792714378098026e-05,0.004882581555530123,-0.004452577792026204,0.0009567130194955098,0.001361614753932372,-0.005920934792193293,-0.004367324791419378,0.0011827612778142792,0,0.13522513177993
804,-0.016160181060586185,0.02451621089834589,0.00021417058342194651,0.060033277216725765,-0.0006939030761714093,-0.00013505805778549985,0.0016652915683243918,9.832365143665812e-05,0.01453470866828866,0.03825086757145982,0.0035439188145755906,0.0,0.0005484206730943697,0.0100812313830329,0.0,-7.823125692084432e-05,-0.0001615851922542788,0.0,-0.0003803119622898521,-0.02818591644857406,-0.0009658086067065596,0.00020071207196451724,0.00019182738284143853,-0.03541772755246711,-0.0010893179246704676,-0.001092519334597455,-0.0008251313400342041,0.005433647046265833,0.00521877659747588,-2.970505112898536e-05,0.018189137620474867,0.005540415578029752,0.0003007595487724757,5.729369113396388e-05,-8.174849514034576e-05,0.00044629443567828275,-0.02337172423820448,-0.0011833397726877593,0.0007622185572654416,-0.003439174182149145,-0.0013249325609285734,-0.00020568964406265878,-0.003999934995863441,0.024298156394852412,0.021959598283192463,-0.0002702563732600538,-0.001097045933274785,0.0017885459968420036,0.0013814313785951526,0.0011424814453494037,0.0024430531041616634,0.003289426031305993,7.712248210737016e-05,6.328749936074018e-05,-0.009000462788408185,0.015783682720793876,-0.0033098760347184,0.007985192965816169,0.01375707949317075,0.0032309655726567143,0.0016132139069031837,1,0.5074633228760446
207,-0.016224158826044003,0.03338070486079232,0.00020048581271112198,0.06132678876679165,-0.0008247588327503763,-0.0001338661409681663,-0.0032647507913497976,5.382700175687205e-05,-0.03316650918484811,-0.010623331795213744,0.003242723574039701,0.0,-0.0008375102077661723,0.011273211750481096,0.0009673865351942368,-0.00010035674669779837,-0.0005018409427430015,0.0,-0.0001532956459777779,0.01972450706044583,-5.6016020935203414e-05,0.00039065766759449616,0.00011504194557346637,0.004261285776638033,0.00024600822587672155,-0.003210947552288417,0.0005805576073726115,-0.014731779994954196,0.005658642223943388,-0.00036286472124629653,-0.006197500406051404,-0.0035134511247451885,0.0004458517089369707,0.00016853070650540758,-0.00011120342423964757,0.000561183889512904,0.011151696084734795,0.0005321747397920262,0.0006116034968181339,-0.00621064970298903,-0.002123506716816337,-0.00032257411527098157,-0.0064378724563175635,-0.003297138282341621,-0.006933151801094936,-0.0004858406647690572,1.1324590886943042e-05,0.0013848017880445694,-0.002250499046567711,0.0003103550304695091,0.0018570188249032071,0.0018325166845079366,7.738698041066527e-05,8.712807786650956e-05,-0.012571604489144192,-0.008072457383650544,0.002958566869565402,0.0034343445314061684,0.011569102984230995,0.0047948923780859335,0.001240010023011564,0,0.3930530451467405
627,-0.014922221285924025,0.032158796580515625,0.00014224965118046385,0.05696447650946539,-0.0008297424838383449,0.019322026398440356,-0.0008461142057149118,0.00016641219717712375,0.021629985701647456,0.025452760134730853,0.003564572639661492,0.0,-0.0008659443444594217,0.00845268739432413,0.0,-7.641934033017606e-05,-0.00033216606490896086,0.0,-0.00012655026108404855,-0.03328830134657437,-0.0005543752818630309,0.0003962174346088432,9.500572672550333e-05,0.005839452053978675,0.0006860637583304196,-0.0035020014095061922,0.00015416957559864387,-0.01563570863264431,0.005661711239599754,-3.0488964694086463e-06,-0.008572504217900132,-0.00584310982293573,0.00033403569090296515,8.723613813344854e-05,-0.00011036469310056418,0.00047132620675256477,0.01304884793958081,-0.00041050820573218516,0.001969464942039849,0.05367033324118893,-0.002125178386704647,-0.00021868346455448774,-0.004913754868757678,-0.004579847895711282,-0.005274758757768723,-0.0002108460092858877,1.1518942774273455e-05,0.000356780142064963,-0.0018154344008507906,0.0002570565398673352,0.0034161991628116084,0.0026599721494585536,8.712149399798364e-05,5.575257528107613e-05,-0.024094234912245157,-0.00486523966616005,-0.00317269249666424,0.004737651658515461,0.008196512947379234,0.003907218084841588,0.0009525484330151812,0,0.4890385765766785
924,0.06317720661869317,-0.008966041020285047,0.00024487989154295067,0.05208302656548767,-0.00035652399470563977,0.009431375640997431,-0.0019467989187205604,-0.00010081744623676059,0.02346764908120349,-0.009217697739650248,0.0038905524000438165,0.0,-0.001366223602908576,0.010664591261784153,0.0,-5.347192200133577e-05,-0.0004608169809944229,0.0,-7.339967050938867e-06,0.029402135030286446,0.00012020895312161883,0.0005454334975547681,0.00011852803898364073,0.004821312550520815,0.0004223939896837692,0.02149913929624745,0.0013459345829869563,0.005278997799814533,0.007811321378867433,0.007080335714417743,-0.0030630701773407053,0.004662605042849464,0.0010495940266628168,0.0005263372766785324,-0.0001340305109624751,0.0005446772236609831,0.010975730481209211,-0.007460988742968766,-0.0009931004807458522,-0.0049923424309417895,0.005328754109796136,-8.495668858813587e-05,0.021962467195444334,-0.002277724971281714,-0.005137632263176784,-0.00014776630039705195,-7.306191400857643e-06,0.001227248278355546,0.0014011324975490424,0.001196084436851379,-0.0061052544909762215,-0.0037375402446195947,8.978524012491107e-05,3.020909789483994e-05,0.012637705828515209,0.013733851384868103,0.0010045748920674668,0.000992976082898167,-0.009258266620445283,0.005494449466286824,0.0019056164716494096,1,0.6116152723876824
371,-0.020324606514168408,-0.013048028231005447,5.652645801092149e-05,-0.07563992871150277,-0.0008996108242718037,-8.674187411088497e-05,-0.004705635261170755,-0.0002455713615199784,-0.03576174033005373,-0.008284527992591393,0.002284339727957558,0.0,-0.0007189826875037398,-0.024322062318769894,0.0,-0.00013658285839483143,-0.00044682328363705894,0.0,-0.0006101874960586428,0.014858079070763778,-0.0006316741128830472,0.00033390083696758664,8.958630007327884e-05,0.0022858756445020847,0.00020005373291496654,-0.004095904739733669,-2.569650912846555e-05,0.0031382826489971196,-0.009666670112146676,-0.0003956960563664325,-0.004951482083670271,-3.4859580659940546e-05,0.00023114642790460492,-2.5780987343750894e-05,-0.00013587758236099034,0.00027846839089761487,0.006965374265528226,0.00024782170105027036,-0.0016750523874543434,-0.005563633717301854,-0.003620329729965306,-0.0005033417874074075,-0.008133669172348163,-0.003670844273910916,-0.007335454200747335,-0.0010699987968473578,-1.2079845182597637e-05,-0.0001704350401632837,-0.001179049688480518,-0.00013718693815462758,-0.002253214862112145,-0.00360940671627759,3.662609262391925e-05,1.4180766593199223e-05,0.0015243431075487024,0.008061684021095061,0.00018281333367667685,-0.006243833173139137,0.00044819719562838145,-0.0033743473373579035,0.0011250280828244287,0,0.1399379459877646
543,-0.01915484118468157,-0.009862971978036513,-0.006500936389020353,0.061135006082067775,-0.0008175122184911743,-0.00011914698057807982,0.002513708154510823,7.924814759462607e-05,0.017730300751118193,-0.008087325954293192,0.0035230680095628486,0.0,-0.00040605953409794893,0.008476088130742028,0.0,-7.50796718057245e-05,-0.0005013984141987748,0.0,-0.0003408151359326439,0.01983442618661229,-0.00025902770925313235,0.00030499870903440753,0.00010433773142722203,0.0038743752081518324,0.0002849523817712907,-0.0030376352615712676,-0.004011823093333078,0.004573448807932436,0.005564908138685496,-0.0002591163066972513,-0.009420397204521577,-0.0034169562796523677,0.0007539051236381055,0.00039857626936282034,-0.000118406756373588,0.000551734441833105,-0.017970237839463152,0.0006494251985168375,-0.0014654544345103205,-0.006299253202214459,-0.002081115365799633,-0.00017322351195616647,-0.006783796074596466,-0.003065128299567732,-0.005738197553400823,-0.0002519857627703459,-2.5102377403527498e-05,-0.0024309109927799,0.0011930617866164539,0.0004991603789312649,0.0015301173998159357,0.0020135604313691146,5.532420582312625e-05,8.712807786650956e-05,0.007106524230257491,-0.005761122574258479,-0.002076884701891686,0.0037643459907303624,0.001655611918295108,0.00500573058552618,-0.01103889664149392,0,0.37303447606449575
468,-0.02490767950146619,-0.012311873308062786,0.00013220256800195785,-0.07532725870738431,-0.0006235716704395599,-7.46784545481205e-05,-0.004381999766874287,-0.0009609880468633491,0.022122624075682325,-0.006729374105780153,0.003527506338141393,0.0,-0.0005841603667795425,0.011514747790790807,0.0,-9.774782112799585e-05,-0.00040053498043562285,0.0,0.007844178408595326,0.018735770990588207,-0.00030533935278072023,0.0005111241524173238,0.0001126706590912363,0.0034245196393203514,0.00012906556403322612,-0.004137941324097482,-0.0016052424923418585,0.00464339826984542,0.005986107901580908,-0.00020625920835300348,0.013347350972844651,0.001953718331969867,0.0001881572718411917,4.0932326883194036e-05,-0.0001289524743333459,0.00034138671631808395,0.007809345749578824,0.0005839870915770007,-0.0009978976556703856,-0.005267531474992211,-0.002718843813490821,-0.0002593173854984343,-0.007105550112355558,-0.0027107651327605707,-0.007497605549106084,-0.0008601175104558934,-1.1305116931907832e-05,0.00025189020514517326,-0.0017373980895217757,-0.00018526777828810736,-0.0017114894063797693,-0.004571879862164678,3.711281831783708e-05,1.7658896977081894e-05,0.03350238844451269,-0.005996096478911568,-0.0001120676649543384,0.005673855412032936,0.012337709581888703,-0.0036975611502748505,0.0021857898674716124,0,0.3300530689022168
440,-0.021192708783910347,-0.012852337654148869,0.00018799928977387026,-0.07842411896031991,-0.0007537642237730324,-0.00010802750330185518,0.00403029155695549,-0.00022230967959330884,0.02002277685606259,0.022982588021777703,0.002624528448941419,0.0,-0.0006469572320384031,0.01062606707419036,0.0,-0.00013551772572100161,-0.00037793758529005574,0.0,-0.0005929963068774668,0.019835376174219165,-0.0005633719125034986,0.000315581018148805,0.00012160188856796594,0.002508651502921566,0.00017724753473885357,-0.0037065516770235264,0.0008351076236431254,0.005030513078636432,-0.013620983370692556,-0.000292419796314789,-0.00622507204350768,-0.00039384264728141715,0.0006611640951450681,-3.774111974053085e-08,-0.00011460402514785528,0.00031590350714395755,0.010520937067303749,-0.0002389995928024291,0.002880621974909445,-0.004870505403196148,-0.0033617023524129762,-0.00021679901528841582,-0.009462478084824397,-0.003518342911720538,-0.0062279762633988866,-0.0005687315300383489,-2.945788437500596e-05,-1.6142672102432698e-05,0.004647777724762818,0.003980508278364141,-0.005768601858981128,-0.005389723274201969,4.523192881606519e-05,2.106469444697723e-05,-0.010160057743059952,-0.004413973668752078,0.0014508009737255634,-0.007279878947911129,-0.00812840191885698,0.0029669799895236794,0.0010055143216595752,0,0.25924166831725826
732,-0.018401778556089994,0.020979555461653945,8.241712013841607e-05,0.0511451415486772,-0.0007483291241806001,-0.00013782215537503362,0.0013148704704690317,4.5013611998001576e-05,0.015632783163864586,-0.009673854202083021,0.0025058565732979333,0.0,-0.0005151924990241241,-0.025175352705107342,0.0,-7.217762409709393e-05,-0.0005401529210212175,0.0,-0.00030608597528043903,0.013325105874832844,-0.0008842471248863148,0.0003128154559090035,0.0001563498910763883,0.003951147599750584,0.00016068387754785362,-0.003846673887819634,-0.0009885892690545007,-0.015770214283083988,0.005947277160912563,-0.00030874352574755904,0.01752775807015496,0.0008602270422761649,0.0002492631877248641,-0.010316454314997827,-0.00016754562209825963,-0.02255179304527701,-0.023199561004903443,4.853893080507987e-05,-0.0006997263022276456,-0.008025056061733267,-0.0015107024385361,-0.0002792377890000353,-0.0054539596202994286,-0.0031066772289705114,-0.006094737741723293,-0.0006429640885835397,9.331354813184588e-06,-0.004944552344222757,0.003808985542218579,-0.00013790328752293134,0.00014754717160940346,0.001689766382396556,6.61002064589411e-05,3.1911996775306764e-05,-0.026651863145334572,-0.0005586802262587298,0.0035243642228215324,0.006501025516863592,-0.010364743425743655,0.003689478876576686,0.0012928917777662717,0,0.3042530005294432
244,-0.02255006977238736,-0.012179329673672327,4.979620483936742e-05,-0.0674839365050775,-0.0006488118594279512,0.01688320965593448,-0.0007183330129828391,0.00014056437743420247,0.018473218091276066,-0.006797019727309816,0.002639529521766235,0.0,-0.00010747112808530801,0.008463543716079585,0.0,-7.494401768781244e-05,-0.00046870603575371205,0.0,-0.0004125999038660666,-0.021580197740672703,-0.0005291319453681353,-0.003203277007196448,0.00012353058700682596,0.0021016288784812785,5.496395155205392e-05,-0.002679869713792868,0.0017879048883878569,0.0042763757666489256,0.007566145574437542,-4.1614816436776894e-05,0.014903557481084136,0.0045596556402779246,0.0001725033599359449,-1.839603457483463e-05,-8.279968751594425e-05,0.0003238955307460856,-0.013561373304764857,-0.000904054763577733,-0.00033934780694835356,-0.00646895001631492,-0.002335708898208395,-0.0002902311000798363,-0.006795685297220189,-0.0034959930599143263,-0.005228185997993933,-0.001231144871599099,-2.266628434881568e-05,-0.0005909878097918409,0.005172705394829791,9.580038702551974e-05,0.00311263008554306,0.002951699199616087,3.860820143017918e-05,2.904269262216985e-05,-0.00931896838911598,-0.005359331991858198,0.003063828230042418,0.0007072926419004943,-0.004891379870714445,0.005186249088601471,-0.00855585035880722,0,0.24523367700964072
347,-0.016298077072588058,0.03944370143302876,0.00022991883008216974,0.06534818615956282,-0.000842289701467962,-0.00012463438091799616,0.005136821225919448,6.591475914319745e-05,0.015033392199038645,-0.008401705526866863,0.0037611778116843197,0.0,0.0008469586825594888,-0.027520982241305773,0.0,-0.0001052805338986218,-0.00027958964485151226,0.0,-0.0004084223776590079,-0.026574861574890748,-0.0008995800521006458,-0.005127641251165187,0.0001590423338348046,0.0061820254325857605,-0.005120804828202381,-0.0036410667556083355,-0.001481888777561835,0.0054153132293640735,0.006728912070229853,-5.6478879778296686e-05,0.02283257223608416,0.006325857383671973,0.0006412230908608762,0.0001650366077956278,-0.00014641308545833452,0.0005262169566412921,0.013027835526254422,0.00047346443194328457,0.0009378989799643022,0.04694160975162959,-0.0009854595031720237,-0.0002769729661304154,-0.0038711478658296984,0.017237202241685737,0.01852747529844237,-0.00013996387038787362,-0.0006765205789997708,0.0009667698217890575,0.007921916008763219,0.0012550284111785004,0.001591551784413241,0.004459606744439952,7.785257061186712e-05,2.249934623250738e-05,0.009837278642689852,-0.0024133562915631046,-0.0031321152965301737,-0.010757652551819773,0.008073796611261059,0.002411987050500102,0.0013200797769786733,1,0.5459653811213411
477,-0.01907322269067663,-0.008216821940186492,-0.005727725971610198,0.06149352244936381,-0.0005957381872576661,-6.774496258003637e-05,0.0038104347840362605,-9.535887220408768e-06,0.01803609293975569,-0.011624525693678152,0.0032889142624117087,0.0,-0.0003274639896881126,-0.02911603307617952,0.0,-0.00010079152823891491,-0.0004728961241926299,0.0,-0.0002996989390521776,0.026025573648566933,-0.0002961984113426297,0.000554617246016278,0.00012226139009726466,0.0046600131244940715,0.00034967442326887976,-0.0029356565792841138,-0.00046716011734133646,-0.013525778027305932,0.005737421440962862,-0.00030489315831800924,-0.005944051897986355,-0.0007526193034254902,0.0006198472908727126,0.0002644000289728865,-0.00018879530514823273,0.000472525967634283,0.007972286896992954,0.0009677873522923619,-0.0010415294006270415,-0.00562055502916337,0.015672276938785215,-0.00011371774831786752,0.03341327910697146,-0.0023635607741380226,-0.004512495328890509,-0.00035360251036763656,-3.661793452920392e-06,0.0002787415365310153,0.0008083386728139886,0.00031748811266879784,0.000969948635347464,0.0030600288003097375,5.1999347924720496e-05,3.3614895364735276e-05,0.010377619833234349,0.006834230636777647,0.0006840398998247111,0.005587038465891965,0.00794908488157489,0.0022286822763999225,0.0011480661730274733,0,0.46105554109199687
